COD_DANE_DEPARTAMENTO;Departamento;Cod_sec retaria;SECRETARIA;COD_DANE_MUNICIPIO;MUNICIPIO;EST_ID;Codigo Dane EE;Nombre EE;SEDE_ID;Codigo Dane Sede;Nombre Sede;Dirección Sede;Zona
23;Córdoba;3781;CORDOBA;23068;Ayapel;26786;223068000075;I.E. CECILIA;75336;223068002183;LA LUCHA;VDA. LA LUCHA;RURAL
23;Córdoba;3781;CORDOBA;23079;Buenavista;20935;223079000905;IE NTRA SRA DE FATIMA;75745;223079000107;ESC STA FÈ DE  VILLA FATIMA;VRD STA FÈ DE VILLA FATIMA;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;25753;123182000285;IE EDUC JOSE YANCES MUTIS;76011;223182000395;CENT EDUC SAN JOSE DE LAS PIÑUELAS;VEREDA DE LAS PIÑUELAS;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14620;123500000389;INSTITUCION EDUCATIVA SAN JOSE DE MOÑITOS;63061;223500000669;ESCUELA NUEVA BAJO LA REINA;VDA. BAJO LA REINA;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14794;223570000241;INST EDU EL POBLADO;63354;223570000950;C. EDUC. EL TESORO;VDA EL TESORO;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20883;223807005111;ESC AMBORROMIA;75100;223807005111;ESC AMBORROMIA;COMUN AMBOROMIA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20817;223807002511;INSTITUCION EDUCATIVA BATATA;74925;223807004025;ESC NVA QUEBRADA LINDA;VDA QUEBRADA LINDA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14554;123807000033;INS EDU EL PARAISO;74754;223807001085;ESC NVA LA ALCANCIA;VDA. ALCANSIA;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20899;223855000201;I.E. MATA DE MAIZ;75265;223855000911;ESC RUR MIX NIEVE JULIO;CORREG. MATA DE MAÍZ;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26785;223068000041;C.E. MARRALU;75329;223068002124;LAS MÚCURAS;VDA. LAS MÙCURAS;RURAL
23;Córdoba;3781;CORDOBA;23079;Buenavista;20935;223079000905;IE NTRA SRA DE FATIMA;75747;423079000670;ESC NVA VILLA ESPERANZA;VEREDA VILLA ESPERAN;RURAL
23;Córdoba;3781;CORDOBA;23168;Chimá;19826;223168000048;IE SAN FCO DE ASIS;63238;223168000137;IE STO DOMINGO;VDA STO DOMINGO;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;127260;223466002649;I.E. LA ESPERANZA;73893;223466002819;ESCUELA NUEVA SAN MARTIN;VDA. PARCELA AGUAS VIVAS;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14624;223500000375;INSTITUCION EDUCATIVA BROQUELES;63078;223500000286;ESCUELA NUEVA PATIO BONITO;VDA.PATIO BONITO;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14778;223555000994;C.EDUC.LOMA AZUL;74100;223555000544;EL BALSAL;VEREDA EL BALSAL;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14827;223570000402;INSTITUCION EDUCATIVA EL CONTENTO;75844;223570000194;ARENAS DEL SUR;CGTO ARENAS DEL SUR;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14862;223580001121;CENT EDUC JUAN PABLO II;76502;223580000583;ESC NVA SANTUARIO DE JESUS;VDA. EL GILGAL;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14862;223580001121;CENT EDUC JUAN PABLO II;76499;223580000010;ESC NVA UCRANIA;VDA UCRANIA;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14543;223686000451;INSTITUCION EDUCATIVA  EL GAS;74561;223686000566;SAN FRANCISCO;CASERIO SAN FRANCISCO;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;26795;223807004092;INSTITUCION EDUCATIVA NUEVA UNION;74941;223807003266;ANTONIO NARIÑO;VDA. ANTONIO NARIÑO;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14395;223807000631;CENTRO EDUCATIVO RURAL SANTA FE RALITO;74767;223807000054;ESC NVA NVO PARAISO;VDA. NUEVO PARAISO;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20896;223855000040;INSTITUCIÓN EDUCATIVA VILLANUEVA;75248;223855000694;PESCADOS ABAJO;CORREG. VILLANUEVA;RURAL
23;Córdoba;3781;CORDOBA;23079;Buenavista;20934;223079000603;CENT EDUC SANTAFE DEL ARCIAL;75560;223079001022;ESC NVA CASTILLERA NO 2;VEREDA CASTILLERA NO2;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;21010;223090000488;IE NTRA SRA  DEL CARMEN DE POPAYAN;75782;223090000798;ESC NVA JUAN TAUTH;VEREDA JUAN TAUH;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21018;223162000054;C.E. TRES MARIAS;70994;223162001689;ESC. MIXTA LAS CUEVAS;CORREGIMIENTO TRES MARIA;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;26649;223182000620;IE JOSE MARIA CARBONELL;76022;223182000344;CENT EDUC 3 DE MAYO;CORREGIMIENTO DEL PARAISO;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14777;223555000901;INST.EDUC.ANTONIO RICAURTE;74094;223555001079;LAS PULGAS;VEREDA LAS PULGAS;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14831;223570000933;CENTRO EDUC. PRIMAVERA;63352;223570000712;AGUA DEL OSO;VDA AGUA DEL OSO;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14796;223570000275;C.E. NEIVA;75830;223570000771;LA BALSA;VDA LA BALSA;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14838;223574000032;INST EDU VICENTE DIAZ;75864;223574001136;CAMPO BELLO;CAMPO BELLO;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;13916;223672000148;INST. EDUC. TOMAS SANTO;73979;223672000105;ESC. RUR. MIXTA DE LETICIA;VEREDA LETICIA;RURAL
23;Córdoba;3781;CORDOBA;23675;San Bernardo Del Viento;14209;223675000572;CENTRO EDUCATIVO SICARA LIMON;61672;223675000564;MARIN;VEREDA DE MARIN;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20882;223807005102;ESC NEJODO;75099;223807005102;ESC NEJODO;VDA NEJODO ALTO SINU;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20825;223807004343;INSTITUCION EDUCATIVA CAMPOBELLO;75058;223807002731;ESC NVA EL PARAISO;VDA. EL PARAISO;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20817;223807002511;INSTITUCION EDUCATIVA BATATA;74926;223807003274;SAN JUAN DEL AGUILAS;VDA.AGUILAS;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26793;223068000270;I.E. SINCELEJITO;75517;223068000903;BARCELONA;VDA. BARCELONA;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;21009;223090000429;INSTITUCION EDUCATIVA QUEBRADA DE URANGO;75777;223090001034;ESC RUR LA PALMA;VEREDA LA PALMA;RURAL
23;Córdoba;3781;CORDOBA;23168;Chimá;19829;223168000439;IE BTO ALFONSO LOPEZ PUMAREJO;63253;223168000412;PREESC INF MI PEQUEÐO MUNDO;CORREG ARACHE;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;26646;223182000531;IE CACAOTAL;76027;223182000191;CENT EDUC LOS ALGARROBOS;CORREGIMIENTO DE LOS ALGARROBOS;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19838;223189000056;CENT EDUC PUNTA DE YAÑEZ;63469;223189000935;CENT EDUC PALMAS ABAJO;VDA. LAS PALMAS ABAJO;RURAL
23;Córdoba;3781;CORDOBA;23419;Los Córdobas;20723;223419000221;I.E.EL EBANO;61607;223419001111;CENT EDUC LA GLORIA;VDA.ARMENIA;RURAL
23;Córdoba;3781;CORDOBA;23464;Momil;20806;223464000100;INSTITUCION EDUCATIVA DE BETULIA;63256;223464000045;ESC R MIXTA SAN MIGUEL;VDA SAN MIGUEL;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14777;223555000901;INST.EDUC.ANTONIO RICAURTE;74093;223555002008;SAN JERONIMO;VEREDA SAN JERONIMO;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14829;223570000691;INSTITUCION EDUCATIVA CERROS DE COSTA RICA.;75852;223570001239;BAJO SUCIO;VDA BAJO SUCIO;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;142238;223580000371;CENTRO EDUCATIVO SANTA ISABEL;76509;223580000958;ESC NVA LA ESPERANZA;VDA SAMARIA;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14857;223580000281;CENT EDUC FRANCISCO JOSE DE CALDAS;76308;223580001946;ESC NVA LA ESPERANZA;VDA LA DANTA;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;142237;223580000257;CENTRO EDUCATIVO PIO XII;76260;223580001415;ESC NVA EL SANTUARIO;VDA EL SANTUARIO;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14853;123580000210;IE JOSE MARIA CORDOBA;76090;223580000664;ESC RUR MIX STA LUCIA;VDA LA IRACA;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14220;223678000204;C.EDUC. CIENAGUITA;74193;223678000964;LOS LORANOS MEDIO;CASRÍO LOS LORANOS;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14551;423686000921;INST. EDU SIMON BOLIVAR;74588;223686000337;CAÑUELAR;CASERIO CAÑUELAR;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20814;223807001981;IE SAN CLEMENTE;74907;223807003958;ESC NVA SAN JOSE ALTO GUARUMAL;VDA. ALTO GUARUMAL;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14395;223807000631;CENTRO EDUCATIVO RURAL SANTA FE RALITO;74732;223807001212;ESC NVA JUAN LEON CENTRAL;VDA JUAN LEON CENTRAL;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14395;223807000631;CENTRO EDUCATIVO RURAL SANTA FE RALITO;74766;223807000151;ESC NVA SAN ESPEDITO LOS GALONES;VDA. LOS GALONES;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14571;223807000208;IE LOS VOLCANES;74748;223807000143;ESC VIVIANO;VDA. VIVIANO;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20902;223855000643;IE SAN RAFAEL DEL PIRU;75281;223855001712;ESC RUR MIX BONNY ARRIBA;VDA DE BONNY ARRIBA;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26793;223068000270;I.E. SINCELEJITO;75523;223068002400;MATA DE CAÑA;VEREDA MATA DE CAÑA;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;26646;223182000531;IE CACAOTAL;76030;223182000051;CENT DOC RUR MIX RINCON GRANDE;VEREDA RINCON GRANDE;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;25754;223182000069;CENT EDU VILLA FATIMA;76655;223182001073;ESC EL CASTILLO;VEREDA  DE CEIBAS DE LECHE;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19839;223189000081;I.E. SAN JOSE DE LA GUNETA;63442;223189001133;ESC NVA CASCAJAL;VDA CASCAJAL;RURAL
23;Córdoba;3781;CORDOBA;23464;Momil;20807;223464000339;INST EDUCATIVO SAN PEDRO CLAVER;63264;223464000223;ESC R. MIXTA SACANA ARRIBA;CORREG SACANA;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14609;223466001944;CENTRO EDUC. LA TRINIDAD;76805;223466002703;ESCUELA NVA. SAN  LUIS GONZAGA;VDA. EL CRISTO;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14631;223500000863;INS EDU LAS MUJERES;63176;223500000821;ESCUELA NUEVA NUEVO AGRADO;VDA. NUEVO AGRADO;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14776;223555000579;CENT EDUC ARENOSO;74087;223555000633;SAN JOSE DE LAS HICOTEAS;VEREDA SN JOSÉ DE LAS HICOTEAS;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14774;223555000439;C.EDUC.NUEVO PARAISO;73941;223555001991;CATIVAL;VEREDA CATIVAL;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14771;223555000102;INSTITUCION EDUCATIVA PLAZA BONITA;73922;223555001907;SAN FRANCISCO DEL VIAJANO;VREDA SAN FRANCISCO DEL VIAJANO;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;142238;223580000371;CENTRO EDUCATIVO SANTA ISABEL;76303;223580000486;ESC NVA LA FLORIDA;VDA PUEBLO SECO;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;142237;223580000257;CENTRO EDUCATIVO PIO XII;76265;223580001423;ESC NVA SAN MARTIN DE LOBA;VDA VENDEAGUJA.;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;142237;223580000257;CENTRO EDUCATIVO PIO XII;76266;223580000354;ESC NVA LA ESPERANZA;VDA BADUMALITO;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14551;423686000921;INST. EDU SIMON BOLIVAR;74592;223686000809;SANTA ROSA;CASERIO DE SANTA ROSA;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14540;223686000132;CENT EDUC VALPARAISO;74398;223686000868;MORROA;CASERIO DE MORROA;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20902;223855000643;IE SAN RAFAEL DEL PIRU;154527;223855000007;ESC NVA EL JARDIN;VDA BONY ABAJO;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26798;223068001667;CENT. EDUC.R. SIMON BOLIVAR;75450;223068001853;ANTONIO NARIÑO;VEREDA PINTO;RURAL
23;Córdoba;3781;CORDOBA;23079;Buenavista;20933;223079000093;INSTITUCION EDUCATIVA BELEN;75553;423079000611;ESC NVA EL TREINTA CINCO;VEREDA EL TRETA CINCO;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;20939;223090000259;INSTITUCION EDUCATIVA MATA DE PLATANO;75759;223090000313;ESC NVA AGUAS PRIETAS;VEREDA AGUAS PRIETAS;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;20938;123090000301;IE SAN JOSE DE CANALETE;75756;223090000780;ESC NVA PUEBLO REGAO;VEREDA PUEBLO REGAO;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;26646;223182000531;IE CACAOTAL;76024;223182000719;CENT EDUC DE PAJONAL;CORREGIMIENTO DE PAJONAL;RURAL
23;Córdoba;3781;CORDOBA;23300;Cotorra;20698;223417001955;CENT EDUC LOS AGUACATES;72369;223417000452;ESC VILLANUEVA;VDA VILLANUEVA;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14781;223555002105;C.EDUC.LA FORTUNA;63377;223555000145;LA ESTACIÓN;VEREDA LA ESTACIÓN;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14766;123555000264;INST.EDUC.ALIANZA P. EL PROGRESO;73904;223555001061;ALGODÓN;VEREDA EL ALGODÓN;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14857;223580000281;CENT EDUC FRANCISCO JOSE DE CALDAS;76494;223580001831;ESC NVA LA PAZ;VDA WILLIAM;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14857;223580000281;CENT EDUC FRANCISCO JOSE DE CALDAS;76270;223580001563;ESC NVA LA ESPERANZA;VDA LUCAS MEDIO;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14857;223580000281;CENT EDUC FRANCISCO JOSE DE CALDAS;76490;123580001640;JUAN PABLO II;VDA LA CONCEPCION;RURAL
23;Córdoba;3781;CORDOBA;23586;Purísima;13888;223586000208;IE LOS CORRALES;76682;223586000321;ESC NVA ARENAL ABAJO;ARENAL ABAJO;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13899;223670000345;INSTITUCION EDUCATIVA CALLE LARGA;76863;223670001589;ESC RUR MIX SAN FRANCISCO;COMUNIDAD SAN FRANCISCO;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13894;223670000043;CENT EDUC PLAZA BONITA;76704;223670001791;ESC RUR MIX BOCA DE JARRO;COMUNIDAD BOCA DE JARRO;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13893;223670000027;CENT EDUC LOS CASTILLOS;76700;223670000671;ESC RUR MIX MALA NOCHE;VDA. MALA NOCHE;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;14200;223672000521;CENTRO EDUC. LAS NUBES;63369;223672000113;ESC. RUR. MIXTA SAN JOSÉ DEL PROGRESO;VEREDA EL PROGRESO;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14551;423686000921;INST. EDU SIMON BOLIVAR;74591;223686000001;SAHURDANO;CASERIO SAHURDANO;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14548;223686001180;I.E. BUENOS AIRES;74582;223686001023;ESC NVA LA VICTORIA;VDA LA VICTORIA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20825;223807004343;INSTITUCION EDUCATIVA CAMPOBELLO;75063;223807002944;ESC NVA LA BOTELLA;VDA. LA BOTELLA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20818;223807002677;C.E. RURAL FRASQUILLO;74933;223807002669;ESC NVA CECILIA MARTELO DE LAS NUBES;VDA LAS NUBES;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14397;223807000895;INSTITUCION EDUCATIVA 1 DE MAYO;75229;223807001743;ESC NVA CAMELLON CALLEJAS;VDA. CAMELLON CALLEJAS;RURAL
23;Córdoba;3781;CORDOBA;23815;Tuchín;13900;223670000469;INSTITUCION EDUCATIVA SAN JUAN DE LA CRUZ;76866;223670000949;ESCUELA RURAL MIXTA PETACA;VDA. PETACA;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20903;223855000881;C.E. SANTO DOMINGO;75421;223855000660;SAN RAFAEL BARRIAL CENTRAL;CORREG. MATA DE MAÍZ;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21029;223162001646;IE JULIAN PINTO BUENDIA;63200;223162000623;ESC. MIXTA RETIRO DELOS PAEZ;VEREDA RETIRO DE LOS PAEZ;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;25757;223182000174;C.E. EL DESEO;75996;223182000093;SANTA FÉ;CORREGIMIENTO DE SANTA FÉ;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14777;223555000901;INST.EDUC.ANTONIO RICAURTE;74096;223555002156;VENTANAS DE ARROYON;VEREDA VENTANAS ARRIBA;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14798;223570000364;INSTITUCION EDUCATIVA EL CAMPANO;75837;223570000437;EL TOCHE;VDA EL TOCHE;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14791;223570000178;I.E. PUERTO SANTO;75816;223570000992;EL CORRAL;VDA EL CORRAL;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;142238;223580000371;CENTRO EDUCATIVO SANTA ISABEL;76501;223580001733;ESC NVA NVO ORIENTE;VDA NUEVO ORIENTE;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;142238;223580000371;CENTRO EDUCATIVO SANTA ISABEL;76305;223580000478;ESC NVA STA LUCIA;VDA LA LATICA;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14857;223580000281;CENT EDUC FRANCISCO JOSE DE CALDAS;76458;223580006565;ESC NVA EL SALVADOR;VDA BUCARAMANGA;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14856;223580000249;CENT EDUC VILLANUEVA;76261;223580002021;ESC NVA BIJAGUALITO;VDA BIJAGUALITO;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14226;223678000450;INST. EDUC. SAN MIGUEL ABAJO;74355;223678000085;ARROYO NEGRO;CASERÌO ARROYO NEGRO;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14226;223678000450;INST. EDUC. SAN MIGUEL ABAJO;74352;223678000000;LA FRONTERA;VEREDA RABO LARGO;RURAL
23;Córdoba;3781;CORDOBA;23682;San José de Uré;14606;223466001341;I.E. CORAZÓN DE MARÍA;76844;423466001161;ESCUELA NUEVA SAN JOSÈ DEL CERRO;VDA. EL  CERRO;RURAL
23;Córdoba;3781;CORDOBA;23682;San José de Uré;14606;223466001341;I.E. CORAZÓN DE MARÍA;76651;223466003335;ESCUELA NUEVA ALTO  DE LASFLORES;VDA. ALTO DE LASFLORES;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14551;423686000921;INST. EDU SIMON BOLIVAR;74590;223686000663;EL CHAJAN;CASERIO EL CHAJAN;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20887;223807005153;ESC KOREDO;75104;223807005153;CENT EDUC KOREDO;COMUN KOREDO;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20820;223807002839;CENTRO EDUCATIVO NUEVA PLATANERA;74937;223807000110;MOROCOY;VDA MOROCOY;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20816;223807002162;INSTITUCION EDUCATIVA LA ESMERALDA;74772;223807003185;ESC NVA LA PRIMAVERA;VDA. CHARUAS ARRIBA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20816;223807002162;INSTITUCION EDUCATIVA LA ESMERALDA;74919;223807002197;ESC NVA SANTA MARTA;CORRG. SANTA MARTA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14395;223807000631;CENTRO EDUCATIVO RURAL SANTA FE RALITO;74768;423807001955;ESC NVA LAS AMERICAS;VDA. LAS AGUADITAS;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14567;223807000104;KACHICHI;74743;223807000104;KACHICHI;COMUN KACHICHI;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14565;223807000102;WIDO;74741;223807000102;WIDO;COMUN WIDO;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20898;223855000163;INSTITUCION EDUCATIVA LAS NUBES;75259;223855022019;SAN RAFAEL DEL ZORRO;CORREG. VILLANUEVA;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26800;223068002035;CENT EDUC CORTEZANA;75457;223068001039;ESC NVA CARACOLÌ;VEREDA CARACOLÌ;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26793;223068000270;I.E. SINCELEJITO;75520;223068000148;LOS NEGRITOS;VEREDA LOS NEGRITOS;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;21010;223090000488;IE NTRA SRA  DEL CARMEN DE POPAYAN;75791;223090001115;ESC NVA SANTA CRUZ;VEREDA SANTA CRUZ;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21018;223162000054;C.E. TRES MARIAS;70991;223162000674;ESC. MIXTA CUERO CURTIDO;CORREGIMIENTO TRES MARIA;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;26648;223182000573;CENT EDU EL TIGRE;76037;223182000379;ESC RUR MIX DE LAS LOMAS;CORREGIMIENTO DE  LAS  LOMAS;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;25754;223182000069;CENT EDU VILLA FATIMA;75989;223182001031;CENT EDUC DE BLEO;VEREDA DE BLEO - VERDINAL;RURAL
23;Córdoba;3781;CORDOBA;23419;Los Córdobas;20724;223419000409;C.E. STA ROSA DE LA CAÑA;61610;223419001090;C.E. EL BARRIAL;VDA. EL BARRIAL;RURAL
23;Córdoba;3781;CORDOBA;23419;Los Córdobas;20799;223419000042;INSTITUCION EDUCATIVA NUEVO NARIÑO;61625;223419000140;ESC RUR MIX LOS ESQUIMALES;VDA.LOS ESQUIMALES;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14614;223466002401;CENTRO EDUC. JUAN XXIII;76813;223466002941;ESCUELA RURAL MIXTA SAN JOSÈ;VDA.  CAMPAMENTO;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14601;223466000221;INST. EDC. JOSE MARIA CORDOBA;76633;223466003149;ESCUELA NUEVA DULCE CORAZÒN DE JESUS;VDA. CALLE  LARGA;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14629;223500000588;CENTRO EDUCATIVO NUESTRA SEÑORA DEL CARMEN;63169;223500000251;ESCUELA NUEVA MEMBRILLAL;VDA. MEMBRILLAL;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14793;223570000232;INSTITUCION EDUCATIVA LOS LIMONES;75823;223570001026;APARTADA DE LOS LIMONES;VDA APARTADA LOS LIMONES;RURAL
23;Córdoba;3781;CORDOBA;23586;Purísima;13887;223586000143;COMEJEN;76677;223586000569;MALENA;MALENA;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14220;223678000204;C.EDUC. CIENAGUITA;74194;223678000565;ESC RUR MIX MARIA AUXILIADORA;VDA LOS LORANOS;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14218;223678000158;C.EDUC.ARROYO GRANDE ABAJO;74188;223678000832;LA COSTA;CASERÍO LA COSTA;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14551;423686000921;INST. EDU SIMON BOLIVAR;74589;223686000361;EL DIVIDIVI;CASERIO EL DIVIDIVI;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20881;223807005099;ESC SAMBUDO;75098;223807005099;ESC SAMBUDO;SAMBUDO ZONA INDIG ALTO SINU;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20816;223807002162;INSTITUCION EDUCATIVA LA ESMERALDA;74771;223807000666;CENT EDUC RUR MIX LA ESMERALDA;VDA. CHARUAS ABAJO;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14397;223807000895;INSTITUCION EDUCATIVA 1 DE MAYO;75230;223807004408;ESC LA GUAJIRITA;VDA. LA GUAJIRITA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14560;223807000003;ESC INDIG ZORANDO;74726;223807000003;ESC INDIG ZORANDO;COMUNIDAD INDIG ZORANDO;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20898;223855000163;INSTITUCION EDUCATIVA LAS NUBES;75255;223855001038;CHERAS;CORREG. LAS NUBES;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26798;223068001667;CENT. EDUC.R. SIMON BOLIVAR;150139;223068001241;CENT EDU SAN ISIDRO DE GUAYABAL;VDA GUAYABAL;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14776;223555000579;CENT EDUC ARENOSO;74083;223555001931;OSCURANA ABAJO;VEREDA OSCURA ABAJO;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14770;223555000064;C.EDUC.CAROLINA;73918;223555001869;NUEVA HOLANDA ABAJO;VEREDA NUEVA HOLANDA ABAJO;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14796;223570000275;C.E. NEIVA;75846;223570001085;CHUPUNDUN;VDA CHUPUNDUN;RURAL
