,id,department,timecreated,rol,userid
123325,596,Departamento de Salud Pública,1710871961,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
123330,741,Departamento De Biología,1710874078,editingteacher,d1a731ea8ac6d68b6f260ebe39bdf790710a44ccfc15cba9a5fdbf5b6a9eb05c
123333,86,Dpto De Ing De Sistemas Y Telecomunicaci,1710874188,editingteacher,0172207dfe97cfd49fb355a6ca35d65982eb0576fecf5a1b08a0c0d36293359c
123334,206,Departamento de Salud Pública,1710874359,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123337,214,Dpto Ciencias Administrativas,1710875105,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71
123338,664,Departamento De Bacteriología,1710876118,editingteacher,4df2510c522a34c910fb47fa73bbb8d8519fdd4571a2741d4d7526a66da8c74f
123339,423,Dpto De Ing Agronómica Y Desarroll Rural,1710876432,editingteacher,97e06a08a949a1d7d0c14ddfa3dcf409f4f6a8250466606dcb2b9de612e29199
123340,206,Departamento de Salud Pública,1710876869,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123342,664,Departamento De Bacteriología,1710877560,editingteacher,4df2510c522a34c910fb47fa73bbb8d8519fdd4571a2741d4d7526a66da8c74f
123343,664,Departamento De Bacteriología,1710877694,editingteacher,4df2510c522a34c910fb47fa73bbb8d8519fdd4571a2741d4d7526a66da8c74f
123344,206,Departamento de Salud Pública,1710877742,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123345,664,Departamento De Bacteriología,1710877877,editingteacher,4df2510c522a34c910fb47fa73bbb8d8519fdd4571a2741d4d7526a66da8c74f
123347,104,Dpto De Ing De Sistemas Y Telecomunicaci,1710877980,editingteacher,78fe69bdf3cc4254666d3eabf54ea27a350c16461685db51ada6cb4aa9879569
123348,664,Departamento De Bacteriología,1710878148,editingteacher,4df2510c522a34c910fb47fa73bbb8d8519fdd4571a2741d4d7526a66da8c74f
123349,637,Departamento De Informática Educativa,1710878622,editingteacher,2dfbe04ffc58c4e8662e4d0fdb06f027394997c6e80d0320572b96e58d8a0d87
123350,664,Departamento De Bacteriología,1710879132,editingteacher,4df2510c522a34c910fb47fa73bbb8d8519fdd4571a2741d4d7526a66da8c74f
123353,246,Dpto Ciencias Administrativas,1710880203,editingteacher,0448802e53ef400f0af82ea6878ca8c0f8ae28ef9dea80e4e30923c9898a25ce
123354,114,Dpto De Ing De Sistemas Y Telecomunicaci,1710881290,editingteacher,e2b175506877821491d3b528ab9175ee1e0566a698a602fec9843906210ed220
123355,101,Dpto De Ing De Sistemas Y Telecomunicaci,1710881397,editingteacher,c07cf92a129039158a6f2521182a0ca933d0bfcce9fa438cf95d1223ec0acf9d
123357,338,Departamento De Biología,1710881946,editingteacher,ab3ee39d7c552f0ed5232341623fa778eded24ff0303c87d8a2970a798d925c0
123359,596,Departamento de Salud Pública,1710883457,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
123360,656,Departamento De Bacteriología,1710883639,editingteacher,2af31f076f3a8e179d1264a33b7f48dc4c4e4c246df126fea79a429aee7aa5b2
123362,145,,1710884491,editingteacher,f0b976f2907d62dd3d4c17be9ee1d75e53fe0a26c658eb72d4da0e83a2031687
123364,664,Departamento De Bacteriología,1710885917,editingteacher,4df2510c522a34c910fb47fa73bbb8d8519fdd4571a2741d4d7526a66da8c74f
123367,650,Departamento De Biología,1710887387,editingteacher,e97a44fa6d92742292eb3f4694badacf96540a2f3405f2d57c52fffe9f3c4ee7
123369,226,Dpto Ciencias Administrativas,1710887682,editingteacher,5fe48b011352947dc087cb171c8dc21b71623c55c70411889902d09374bb3866
123371,411,Dpto De Ing Agronómica Y Desarroll Rural,1710887916,editingteacher,b5b99588dabe7374ea2ab80919fa8d4d462f97e9b333d5068efe47e8780cc610
123372,106,Dpto De Ing De Sistemas Y Telecomunicaci,1710887966,editingteacher,bf8939a9b57ea686425c58d20481aaff2c54b6ab05a619f396a378f143878002
123373,222,Dpto Ciencias Administrativas,1710888772,editingteacher,4ea56ffe4bad67dafd901913775122aea1146c6fa54272db72d29a95b0e9190f
123374,540,Departamento De Ingeniería Industrial,1710888828,editingteacher,35e40dc2709e6ce2ef578bf69c7ce89bb05190dd7d183dcb92130807a21e8c02
123378,45,Dpto De Ing De Sistemas Y Telecomunicaci,1710889758,editingteacher,547f68e760e81010c1c4a942793ab8eb8513c46df569ce56c28cc503977aa912
123379,221,Dpto Ciencias Administrativas,1710890140,editingteacher,ce57a0a1ce7c240d1c0c629c1b3a81227785366d83b9f3e38372168e9ee675f3
123381,82,Dpto De Ing De Sistemas Y Telecomunicaci,1710890580,editingteacher,4ecd4c4ba2746463118e9b3e98c4d60e74d460b38b4ba9f682604170d0ee0ca0
123383,245,Dpto Ciencias Administrativas,1710890799,editingteacher,09549a6d7dbb1008278d74ae0db6dddc137bcae3663342eca7862b0e963daa8c
123385,220,Dpto Ciencias Administrativas,1710891406,editingteacher,a7e0dcf1966eb72f0ede79e8bef96ce66b7c292e16dbdc0e5595ce92aad91a17
123386,245,Dpto Ciencias Administrativas,1710891502,editingteacher,09549a6d7dbb1008278d74ae0db6dddc137bcae3663342eca7862b0e963daa8c
123389,550,Departamento De Biología,1710892347,editingteacher,89c3172fd965d71282bfd40ba04e0ab9542d59d75fb1ed3ea3652df0533d687f
123390,206,Departamento de Salud Pública,1710892590,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123391,626,Departamento De Enfermería,1710892787,editingteacher,3914aa1de1e6c471c6c08b85fc319cb70c6ce6fbc3b8219516db289c7e19f6aa
123397,770,Dpto De Ingeniería Ambiental,1710894189,editingteacher,fd5c15b6205f304a7cfcafff4f233d190dbbcc92ededc9abed869093320663fe
123398,650,Departamento De Biología,1710894582,editingteacher,e97a44fa6d92742292eb3f4694badacf96540a2f3405f2d57c52fffe9f3c4ee7
123403,778,Departamento de Psicopedagogía,1710896105,editingteacher,d1e15917335474dc8db8d5ec3d6db96bc9058d2d3f485605c49f7eef578196cc
123405,241,Dpto Ciencias Administrativas,1710899262,editingteacher,be8d65bdbc9ce092ca698aab0ca00ea0594e198075e86fc372f01e1c973bb187
123406,507,Departamento de Física y Electrónica,1710899381,editingteacher,b4726df85fcc046ea8e6a436877fc1c7e8f995f7c692dadd807d6afb66a76b10
123408,537,Departamento De Ingeniería Industrial,1710900069,editingteacher,d903c152ccffb535ac379b6c742a57bb5681f9c7b130d0b491d428900706b6e0
123409,531,Departamento De Ingeniería Industrial,1710900100,editingteacher,cfbd2055350079dd0ce6f19581a6cf60e782718a97cad1a90a022e48f8134690
123412,386,"Dpto De Cultura Física, Recreac Y Deport",1710901689,editingteacher,b0c0b6c114979a704098ef73ac7f48a280e421b292f6ae8a69a05bf50813f7d2
123413,525,Departamento De Ingeniería Industrial,1710901898,editingteacher,580fe6ab4c09103fc6dadd62aaf8fa9bfadc98cac9a40b5117a93450736a5aae
123414,474,Departamento De Geografía Y Medio Ambien,1710901941,editingteacher,7b62047ab9c183d5785361ab0a4fa01c2453832844bff125a19a0620969e6a2c
123415,206,Departamento de Salud Pública,1710902253,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123416,476,Departamento De Idiomas Extranjeros,1710902587,editingteacher,a0c1546fbff485aff2daf407dbb76bf7fdcb9bf331bdb72730ec81054a0b3bfe
123417,492,Departamento de Física y Electrónica,1710903775,editingteacher,f0253fea33fe5ddaef4d4c72ec8eae6ffedf59bd3788bf92584f39f45da61f5c
123423,604,Dpto De Ingeniería Ambiental,1710907309,editingteacher,5d8ffc5695fce3f7dca9a94c6f45ae58acdd03834bde0aebd5f14b22221f873e
123425,394,Departamento De Idiomas Extranjeros,1710926321,editingteacher,6d4419396c51c0e417729b3fb5e0774e8483296196ded3d7e4bd7383d0def823
123426,739,Departamento De Ingeniería de Alimentos,1710926500,editingteacher,880d1201350abe752b02a9e06e0c0b29809c2fb9364e65d672d9671115b42c13
123427,138,,1710935046,editingteacher,2b2e95ebb515d7ad28eac243c2250284aca87767acd03e49696007ea4d724266
123431,268,Departamento De Informática Educativa,1710936868,editingteacher,d98fea4bf956cac6f07f05d147473fdc8e375952c9717ca32f6c3b5f7dbfed3a
123432,333,Departamento De Biología,1710937469,editingteacher,c59fde61391cc15680286e22a304fe8a1102db0967bc29ab5bda53eff0250810
123433,106,Dpto De Ing De Sistemas Y Telecomunicaci,1710938658,editingteacher,bf8939a9b57ea686425c58d20481aaff2c54b6ab05a619f396a378f143878002
123434,557,Departamento De Idiomas Extranjeros,1710938864,editingteacher,0f5fca00175a5ed1da7e9b80ddb1a6942bacfc85d9632c4ff89aaad40a1f473e
123435,557,Departamento De Idiomas Extranjeros,1710938868,editingteacher,0f5fca00175a5ed1da7e9b80ddb1a6942bacfc85d9632c4ff89aaad40a1f473e
123437,476,Departamento De Idiomas Extranjeros,1710940338,editingteacher,a0c1546fbff485aff2daf407dbb76bf7fdcb9bf331bdb72730ec81054a0b3bfe
123438,623,Departamento De Enfermería,1710940406,editingteacher,3d7ae4799c1be523f44fd3630e272a54519b648ffe479a03042fc639cdccdce2
123440,623,Departamento De Enfermería,1710940513,editingteacher,3d7ae4799c1be523f44fd3630e272a54519b648ffe479a03042fc639cdccdce2
123441,536,Departamento De Ingeniería Industrial,1710940645,editingteacher,07e82195fa638857dcff60111061c818874a37f81927197d7b521fb715b74d0a
123442,623,Departamento De Enfermería,1710940807,editingteacher,3d7ae4799c1be523f44fd3630e272a54519b648ffe479a03042fc639cdccdce2
123443,268,Departamento De Informática Educativa,1710941396,editingteacher,d98fea4bf956cac6f07f05d147473fdc8e375952c9717ca32f6c3b5f7dbfed3a
123444,492,Departamento de Física y Electrónica,1710942559,editingteacher,f0253fea33fe5ddaef4d4c72ec8eae6ffedf59bd3788bf92584f39f45da61f5c
123445,333,Departamento De Biología,1710942817,editingteacher,c59fde61391cc15680286e22a304fe8a1102db0967bc29ab5bda53eff0250810
123446,214,Dpto Ciencias Administrativas,1710943435,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71
123448,208,Departamento De Idiomas Extranjeros,1710943683,editingteacher,c9c74d8e1e8c625e6a83510ff94b293e0cefd59dddd610477aeee7a4dba75dae
123449,245,Dpto Ciencias Administrativas,1710943936,editingteacher,09549a6d7dbb1008278d74ae0db6dddc137bcae3663342eca7862b0e963daa8c
123450,637,Departamento De Informática Educativa,1710944026,editingteacher,2dfbe04ffc58c4e8662e4d0fdb06f027394997c6e80d0320572b96e58d8a0d87
123453,438,Dpto Ciencias Administrativas,1710944918,editingteacher,263b7f757bbe1cb67565b61ced3ebbe256a4561990fe020cffee8cc44ff0121b
123455,245,Dpto Ciencias Administrativas,1710946393,editingteacher,09549a6d7dbb1008278d74ae0db6dddc137bcae3663342eca7862b0e963daa8c
123457,462,Departamento De Química,1710946706,editingteacher,7f9f59a8519906e6c5ac28206553c3087a97364111327d6a888ab0154ce112af
123458,459,Departamento De Química,1710946875,editingteacher,9395fa5042c6551c92aa04de0b4152ca79a48faacae026f9e2d967ca5a95c327
123459,432,Dpto De Ing Agronómica Y Desarroll Rural,1710947158,editingteacher,80caec13292de3174ceeb951f80f923e2b6fe58e7b01225fddaa2ca728745f66
123460,85,Dpto De Ing De Sistemas Y Telecomunicaci,1710947551,editingteacher,24a5d80851751f6c394816e353bec568ee19154f20af1a7ed06e90710de2646c
123461,289,Departamento de Ciencias Acuícolas,1710947573,editingteacher,21b02e586cb9233b89e96de2ca2ff8e2408d1ef7d1625f25de1bde7b07fa2dea
123462,525,Departamento De Ingeniería Industrial,1710947759,editingteacher,580fe6ab4c09103fc6dadd62aaf8fa9bfadc98cac9a40b5117a93450736a5aae
123463,521,Departamento De Matemáticas Y Estadístic,1710947880,editingteacher,915e9cf9ed1019528c3160d187fe646abf49387535cf39f4179b840e3a0bb8ce
123464,604,Dpto De Ingeniería Ambiental,1710948110,editingteacher,5d8ffc5695fce3f7dca9a94c6f45ae58acdd03834bde0aebd5f14b22221f873e
123465,206,Departamento de Salud Pública,1710948346,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123468,45,Dpto De Ing De Sistemas Y Telecomunicaci,1710949026,editingteacher,547f68e760e81010c1c4a942793ab8eb8513c46df569ce56c28cc503977aa912
123469,268,Departamento De Informática Educativa,1710949105,editingteacher,d98fea4bf956cac6f07f05d147473fdc8e375952c9717ca32f6c3b5f7dbfed3a
123470,346,Departamento De Química,1710949408,editingteacher,ac671168be209eff315c1dc4cb4be0660cf62ec663685960a44761e6e5937823
123471,247,Departamento De Idiomas Extranjeros,1710949507,editingteacher,5b88c7b8a8f2fece0a08dff7562e0081591e48fb2757678feda9d879a52f73eb
123472,5,Lic en Informática,1710949894,editingteacher,742a1e22dd467704e63ded86010c77296bae9fa323487de6618503a5f52a4f07
123473,206,Departamento de Salud Pública,1710950480,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123474,206,Departamento de Salud Pública,1710950546,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123475,206,Departamento de Salud Pública,1710950628,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123477,206,Departamento de Salud Pública,1710950917,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123478,637,Departamento De Informática Educativa,1710951144,editingteacher,2dfbe04ffc58c4e8662e4d0fdb06f027394997c6e80d0320572b96e58d8a0d87
123481,206,Departamento de Salud Pública,1710951802,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123482,637,Departamento De Informática Educativa,1710952183,editingteacher,2dfbe04ffc58c4e8662e4d0fdb06f027394997c6e80d0320572b96e58d8a0d87
123483,104,Dpto De Ing De Sistemas Y Telecomunicaci,1710952451,editingteacher,78fe69bdf3cc4254666d3eabf54ea27a350c16461685db51ada6cb4aa9879569
123484,659,Departamento De Bacteriología,1710952657,editingteacher,4a37af235ce7a56ad313cc6b400b27cfc40d7f8d4a8c7b654e28ff43db342635
123485,9,Departamento de Psicopedagogía,1710952716,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a
123486,314,Departamento De Idiomas Extranjeros,1710952736,editingteacher,b18e24d6972b3ee28b88c76930c18361fe8a6c0c1e435e68f4684f88a4fcb969
123488,206,Departamento de Salud Pública,1710952964,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123489,627,Departamento De Enfermería,1710953516,editingteacher,0cba5642182f80167a7e124edbbc348e5930ad7408e761e4f75baa8010b8bd9a
123490,706,Departamento De Ciencias Jurídicas,1710953722,editingteacher,0ca8db7afaab56d714c075335a79f217e4d23522967ac1033d8a900a74a3cdc9
123492,594,Departamento De Matemáticas Y Estadístic,1710954501,editingteacher,1d5f87184a03eba3f38f24aa7983ee1bc1566bd8050b32d5b701d1b9430a6c3b
123493,246,Dpto Ciencias Administrativas,1710954851,editingteacher,0448802e53ef400f0af82ea6878ca8c0f8ae28ef9dea80e4e30923c9898a25ce
123497,115,Dpto De Ing De Sistemas Y Telecomunicaci,1710955449,editingteacher,579ba0ba2211239e458a53f0794a73e41f9fea300d046d6ec71453b2cd274670
123500,664,Departamento De Bacteriología,1710956666,editingteacher,4df2510c522a34c910fb47fa73bbb8d8519fdd4571a2741d4d7526a66da8c74f
123504,108,Dpto De Ing De Sistemas Y Telecomunicaci,1710958980,editingteacher,b0a6c22cc314a0e2e4e2862890bccd8588b8ad92e1e4745e01f038af541fa945
123507,531,Departamento De Ingeniería Industrial,1710960566,editingteacher,cfbd2055350079dd0ce6f19581a6cf60e782718a97cad1a90a022e48f8134690
123511,474,Departamento De Geografía Y Medio Ambien,1710961319,editingteacher,7b62047ab9c183d5785361ab0a4fa01c2453832844bff125a19a0620969e6a2c
123512,411,Dpto De Ing Agronómica Y Desarroll Rural,1710961445,editingteacher,b5b99588dabe7374ea2ab80919fa8d4d462f97e9b333d5068efe47e8780cc610
123514,584,Departamento De Matemáticas Y Estadístic,1710962309,editingteacher,b70be894f79cf566228b1478d58ceb3560e2e27c39dcd9c86ce9e816e9935b03
123515,411,Dpto De Ing Agronómica Y Desarroll Rural,1710963155,editingteacher,b5b99588dabe7374ea2ab80919fa8d4d462f97e9b333d5068efe47e8780cc610
123521,760,Departamento De Informática Educativa,1710964293,editingteacher,ad13effce63cb5b855b2c27165224087bd80c2ca9a5a5273060668dd9e68d44f
123522,649,Departamento de Salud Pública,1710964531,editingteacher,b6970dbd52fc468847a3bbc65c34e853812365fab229e249ca5cc478947888c1
123523,226,Dpto Ciencias Administrativas,1710964583,editingteacher,5fe48b011352947dc087cb171c8dc21b71623c55c70411889902d09374bb3866
123524,241,Dpto Ciencias Administrativas,1710964673,editingteacher,be8d65bdbc9ce092ca698aab0ca00ea0594e198075e86fc372f01e1c973bb187
123525,27,Departamento De Informática Educativa,1710964859,editingteacher,f36594cf679a8361e86e08d3694ae50d3aed00b15293df1b4607426bfc59f310
123526,114,Dpto De Ing De Sistemas Y Telecomunicaci,1710965410,editingteacher,e2b175506877821491d3b528ab9175ee1e0566a698a602fec9843906210ed220
123527,778,Departamento de Psicopedagogía,1710965447,editingteacher,d1e15917335474dc8db8d5ec3d6db96bc9058d2d3f485605c49f7eef578196cc
123528,95,Dpto De Ing De Sistemas Y Telecomunicaci,1710965467,editingteacher,fea78504424b30c7b2451c38bdc0aea731943b07880f7eb626410dcd0501a71e
123530,206,Departamento de Salud Pública,1710965584,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
123531,95,Dpto De Ing De Sistemas Y Telecomunicaci,1710965648,editingteacher,fea78504424b30c7b2451c38bdc0aea731943b07880f7eb626410dcd0501a71e
123533,82,Dpto De Ing De Sistemas Y Telecomunicaci,1710965899,editingteacher,4ecd4c4ba2746463118e9b3e98c4d60e74d460b38b4ba9f682604170d0ee0ca0
123534,236,Dpto Ciencias Administrativas,1710965944,editingteacher,9af975176a1f477f91f9da9c1380c085a8dc516f398802d35934645926deaf0b
123536,411,Dpto De Ing Agronómica Y Desarroll Rural,1710966076,editingteacher,b5b99588dabe7374ea2ab80919fa8d4d462f97e9b333d5068efe47e8780cc610
123538,510,Departamento de Física y Electrónica,1710966605,editingteacher,7b5942b82fdbbbfa5047c775d553eb78ed8e636483907692aa2bee45b7a87fa0
123539,114,Dpto De Ing De Sistemas Y Telecomunicaci,1710966644,editingteacher,e2b175506877821491d3b528ab9175ee1e0566a698a602fec9843906210ed220
123540,114,Dpto De Ing De Sistemas Y Telecomunicaci,1710966790,editingteacher,e2b175506877821491d3b528ab9175ee1e0566a698a602fec9843906210ed220
123541,216,Dpto Ciencias Administrativas,1710967426,editingteacher,0bab4a831bbd80db3fc264e279e8a9fbe3f97e589f157a8fd9234057408c4c95
123542,263,Dpto Ciencias Administrativas,1710967461,editingteacher,2fde6c290c6d4541dbad6e7d653ee9803112e06cbf9bdfc17e05020b42fa19f0
123545,118,,1710967750,editingteacher,801b2404e59b826b614bb9673229c196b21bdb5ffbe6f0242e20714495b455de
123552,110,Dpto De Ing De Sistemas Y Telecomunicaci,1710968744,editingteacher,e8cecb313a67c35845268b837f8b41a693ebe0c4f76997b96303b3ab125730f8
123553,142,,1710968881,editingteacher,a8f8fd962436c6f08fad831ba4392d23ed01c61a64a314a3ee5bc14b558b8abe
123555,116,,1710969215,editingteacher,383c8f6a8c125c8adb7439d0217b38db29f8c014676143a14b59af03ce0e0dcb
123559,113,Dpto De Ing De Sistemas Y Telecomunicaci,1710969512,editingteacher,5b4658f156904db19b581eb8d49d31c1e383a36f7652d9768c275137b8088723
123563,637,Departamento De Informática Educativa,1710969769,editingteacher,2dfbe04ffc58c4e8662e4d0fdb06f027394997c6e80d0320572b96e58d8a0d87
123564,649,Departamento de Salud Pública,1710970048,editingteacher,b6970dbd52fc468847a3bbc65c34e853812365fab229e249ca5cc478947888c1
123565,84,Dpto De Ing De Sistemas Y Telecomunicaci,1710970595,editingteacher,7f96ab9d6522a742f68c85d7d71f584f611c98d6268766e26100b6e3bc655d6e
123567,778,Departamento de Psicopedagogía,1710970702,editingteacher,d1e15917335474dc8db8d5ec3d6db96bc9058d2d3f485605c49f7eef578196cc
123569,603,Departamento de Ingeniería Mecánica,1710971277,editingteacher,f349e41236447a9b49567ba0b283e4dbc93f01bf8c1108f69c034caee336c54e
123570,110,Dpto De Ing De Sistemas Y Telecomunicaci,1710971761,editingteacher,e8cecb313a67c35845268b837f8b41a693ebe0c4f76997b96303b3ab125730f8
123571,27,Departamento De Informática Educativa,1710972161,editingteacher,f36594cf679a8361e86e08d3694ae50d3aed00b15293df1b4607426bfc59f310
123572,110,Dpto De Ing De Sistemas Y Telecomunicaci,1710972268,editingteacher,e8cecb313a67c35845268b837f8b41a693ebe0c4f76997b96303b3ab125730f8
123573,10,Departamento de Psicopedagogía,1710972510,editingteacher,871e97e2d54281a4750c08906d39cb34b00a41bbb51325e64f0a4e8b0ca7baed
